,estimator,mean_score,max_score,std_score,alpha,hidden_layer_sizes,max_iter,random_state,solver,min_score
127,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,0.001,12,7,1,lbfgs,0.15529411764705883
427,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,1e-09,12,7,1,lbfgs,0.15529411764705883
277,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,1e-06,12,7,1,lbfgs,0.15529411764705883
377,MLPClassifier,0.17269715279494716,0.18455971049457176,0.009578316814858096,1e-08,12,7,1,lbfgs,0.15529411764705883
105,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,0.001,10,5,1,lbfgs,0.1588235294117647
5,MLPClassifier,0.17365714008425728,0.18247298919567828,0.009146287023963296,0.1,10,5,1,lbfgs,0.1588235294117647
255,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,1e-06,10,5,1,lbfgs,0.1588235294117647
355,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,1e-08,10,5,1,lbfgs,0.1588235294117647
305,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,1e-07,10,5,1,lbfgs,0.1588235294117647
205,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,1e-05,10,5,1,lbfgs,0.1588235294117647
405,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,1e-09,10,5,1,lbfgs,0.1588235294117647
55,MLPClassifier,0.17365714008425728,0.18247298919567828,0.009146287023963296,0.01,10,5,1,lbfgs,0.1588235294117647
155,MLPClassifier,0.17341442163765533,0.18247298919567828,0.009065203867466036,0.0001,10,5,1,lbfgs,0.1588235294117647
172,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,0.0001,12,3,0,lbfgs,0.16409036860879905
272,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,1e-06,12,3,0,lbfgs,0.16409036860879905
72,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,0.01,12,3,0,lbfgs,0.16409036860879905
422,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,1e-09,12,3,0,lbfgs,0.16409036860879905
22,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,0.1,12,3,0,lbfgs,0.16409036860879905
372,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,1e-08,12,3,0,lbfgs,0.16409036860879905
322,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,1e-07,12,3,0,lbfgs,0.16409036860879905
122,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,0.001,12,3,0,lbfgs,0.16409036860879905
222,MLPClassifier,0.1689674666889201,0.18235294117647058,0.006744375150281956,1e-05,12,3,0,lbfgs,0.16409036860879905
3,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,0.1,10,3,1,lbfgs,0.15576694411414982
253,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,1e-06,10,3,1,lbfgs,0.15576694411414982
203,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,1e-05,10,3,1,lbfgs,0.15576694411414982
403,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,1e-09,10,3,1,lbfgs,0.15576694411414982
103,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,0.001,10,3,1,lbfgs,0.15576694411414982
353,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,1e-08,10,3,1,lbfgs,0.15576694411414982
153,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,0.0001,10,3,1,lbfgs,0.15576694411414982
303,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,1e-07,10,3,1,lbfgs,0.15576694411414982
53,MLPClassifier,0.16448813840889298,0.18127250900360145,0.008717005802537545,0.01,10,3,1,lbfgs,0.15576694411414982
24,MLPClassifier,0.17245425829759048,0.18094089264173704,0.009252082812975822,0.1,12,5,0,lbfgs,0.15529411764705883
335,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,1e-07,13,5,1,lbfgs,0.1605231866825208
185,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,0.0001,13,5,1,lbfgs,0.1605231866825208
285,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,1e-06,13,5,1,lbfgs,0.1605231866825208
435,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,1e-09,13,5,1,lbfgs,0.1605231866825208
35,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,0.1,13,5,1,lbfgs,0.1605231866825208
385,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,1e-08,13,5,1,lbfgs,0.1605231866825208
85,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,0.01,13,5,1,lbfgs,0.1605231866825208
135,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,0.001,13,5,1,lbfgs,0.1605231866825208
235,MLPClassifier,0.16620279205390542,0.1808252427184466,0.007418560255527507,1e-05,13,5,1,lbfgs,0.1605231866825208
274,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,1e-06,12,5,0,lbfgs,0.15529411764705883
74,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,0.01,12,5,0,lbfgs,0.15529411764705883
224,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,1e-05,12,5,0,lbfgs,0.15529411764705883
424,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,1e-09,12,5,0,lbfgs,0.15529411764705883
324,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,1e-07,12,5,0,lbfgs,0.15529411764705883
374,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,1e-08,12,5,0,lbfgs,0.15529411764705883
124,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,0.001,12,5,0,lbfgs,0.15529411764705883
174,MLPClassifier,0.17220956137896437,0.17852834740651388,0.009002288050806738,0.0001,12,5,0,lbfgs,0.15529411764705883
88,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,0.01,13,9,0,lbfgs,0.16117647058823528
138,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,0.001,13,9,0,lbfgs,0.16117647058823528
38,MLPClassifier,0.16932570837059283,0.17718446601941748,0.006111650411989348,0.1,13,9,0,lbfgs,0.16117647058823528
388,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,1e-08,13,9,0,lbfgs,0.16117647058823528
338,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,1e-07,13,9,0,lbfgs,0.16117647058823528
238,MLPClassifier,0.1695658044090082,0.17718446601941748,0.006128213722626879,1e-05,13,9,0,lbfgs,0.16117647058823528
