,estimator,mean_score,max_score,std_score,alpha,hidden_layer_sizes,max_iter,random_state,solver,min_score
88,MLPClassifier,0.3334263654993902,0.3619631901840491,0.024861689326658623,0.01,13,9,0,lbfgs,0.30275229357798167
38,MLPClassifier,0.3334263654993902,0.3619631901840491,0.024861689326658623,0.1,13,9,0,lbfgs,0.30275229357798167
238,MLPClassifier,0.3334263654993902,0.3619631901840491,0.024861689326658623,1e-05,13,9,0,lbfgs,0.30275229357798167
338,MLPClassifier,0.3334263654993902,0.3619631901840491,0.024861689326658623,1e-07,13,9,0,lbfgs,0.30275229357798167
388,MLPClassifier,0.3334263654993902,0.3619631901840491,0.024861689326658623,1e-08,13,9,0,lbfgs,0.30275229357798167
188,MLPClassifier,0.3334263654993902,0.3619631901840491,0.024861689326658623,0.0001,13,9,0,lbfgs,0.30275229357798167
349,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,1e-07,14,9,1,lbfgs,0.273190621814475
399,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,1e-08,14,9,1,lbfgs,0.273190621814475
449,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,1e-09,14,9,1,lbfgs,0.273190621814475
199,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,0.0001,14,9,1,lbfgs,0.273190621814475
99,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,0.01,14,9,1,lbfgs,0.273190621814475
299,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,1e-06,14,9,1,lbfgs,0.273190621814475
249,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,1e-05,14,9,1,lbfgs,0.273190621814475
49,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,0.1,14,9,1,lbfgs,0.273190621814475
149,MLPClassifier,0.3252480847125815,0.3507157464212679,0.02862907913984395,0.001,14,9,1,lbfgs,0.273190621814475
166,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,0.0001,11,7,0,lbfgs,0.28016359918200406
194,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,0.0001,14,5,0,lbfgs,0.2249488752556237
366,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,1e-08,11,7,0,lbfgs,0.28016359918200406
266,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,1e-06,11,7,0,lbfgs,0.28016359918200406
216,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,1e-05,11,7,0,lbfgs,0.28016359918200406
444,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,1e-09,14,5,0,lbfgs,0.2249488752556237
44,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,0.1,14,5,0,lbfgs,0.2249488752556237
344,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,1e-07,14,5,0,lbfgs,0.2249488752556237
144,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,0.001,14,5,0,lbfgs,0.2249488752556237
16,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,0.1,11,7,0,lbfgs,0.28016359918200406
394,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,1e-08,14,5,0,lbfgs,0.2249488752556237
116,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,0.001,11,7,0,lbfgs,0.28016359918200406
294,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,1e-06,14,5,0,lbfgs,0.2249488752556237
316,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,1e-07,11,7,0,lbfgs,0.28016359918200406
66,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,0.01,11,7,0,lbfgs,0.28016359918200406
94,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,0.01,14,5,0,lbfgs,0.2249488752556237
244,MLPClassifier,0.2806985816784079,0.327217125382263,0.03894650201046576,1e-05,14,5,0,lbfgs,0.2249488752556237
416,MLPClassifier,0.30644357988969584,0.327217125382263,0.020630043489773726,1e-09,11,7,0,lbfgs,0.28016359918200406
168,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,0.0001,11,9,0,lbfgs,0.2642857142857143
18,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,0.1,11,9,0,lbfgs,0.2642857142857143
368,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,1e-08,11,9,0,lbfgs,0.2642857142857143
118,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,0.001,11,9,0,lbfgs,0.2642857142857143
68,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,0.01,11,9,0,lbfgs,0.2642857142857143
218,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,1e-05,11,9,0,lbfgs,0.2642857142857143
418,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,1e-09,11,9,0,lbfgs,0.2642857142857143
268,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,1e-06,11,9,0,lbfgs,0.2642857142857143
318,MLPClassifier,0.28625614099976676,0.32719836400818,0.022819921815073353,1e-07,11,9,0,lbfgs,0.2642857142857143
393,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,1e-08,14,3,1,lbfgs,0.29489795918367345
243,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,1e-05,14,3,1,lbfgs,0.29489795918367345
143,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,0.001,14,3,1,lbfgs,0.29489795918367345
293,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,1e-06,14,3,1,lbfgs,0.29489795918367345
443,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,1e-09,14,3,1,lbfgs,0.29489795918367345
93,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,0.01,14,3,1,lbfgs,0.29489795918367345
43,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,0.1,14,3,1,lbfgs,0.29489795918367345
343,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,1e-07,14,3,1,lbfgs,0.29489795918367345
193,MLPClassifier,0.29747042690549513,0.3006134969325153,0.002057801378084182,0.0001,14,3,1,lbfgs,0.29489795918367345
161,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,0.0001,11,1,1,lbfgs,0.2965235173824131
311,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,1e-07,11,1,1,lbfgs,0.2965235173824131
211,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,1e-05,11,1,1,lbfgs,0.2965235173824131
11,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,0.1,11,1,1,lbfgs,0.2965235173824131
61,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,0.01,11,1,1,lbfgs,0.2965235173824131
111,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,0.001,11,1,1,lbfgs,0.2965235173824131
411,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,1e-09,11,1,1,lbfgs,0.2965235173824131
261,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,1e-06,11,1,1,lbfgs,0.2965235173824131
361,MLPClassifier,0.29726384248001375,0.2976554536187564,0.00045608949633147843,1e-08,11,1,1,lbfgs,0.2965235173824131
240,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,1e-05,14,1,0,lbfgs,0.26380368098159507
190,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,0.0001,14,1,0,lbfgs,0.26380368098159507
290,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,1e-06,14,1,0,lbfgs,0.26380368098159507
340,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,1e-07,14,1,0,lbfgs,0.26380368098159507
140,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,0.001,14,1,0,lbfgs,0.26380368098159507
40,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,0.1,14,1,0,lbfgs,0.26380368098159507
390,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,1e-08,14,1,0,lbfgs,0.26380368098159507
440,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,1e-09,14,1,0,lbfgs,0.26380368098159507
90,MLPClassifier,0.2811265643571926,0.29561671763506625,0.010346613548751818,0.01,14,1,0,lbfgs,0.26380368098159507
125,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,0.001,12,5,1,lbfgs,0.13394683026584867
275,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,1e-06,12,5,1,lbfgs,0.13394683026584867
425,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,1e-09,12,5,1,lbfgs,0.13394683026584867
75,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,0.01,12,5,1,lbfgs,0.13394683026584867
375,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,1e-08,12,5,1,lbfgs,0.13394683026584867
225,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,1e-05,12,5,1,lbfgs,0.13394683026584867
325,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,1e-07,12,5,1,lbfgs,0.13394683026584867
175,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,0.0001,12,5,1,lbfgs,0.13394683026584867
25,MLPClassifier,0.20489539002407967,0.28440366972477066,0.06502426566115198,0.1,12,5,1,lbfgs,0.13394683026584867
42,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,0.1,14,3,0,lbfgs,0.15848670756646216
342,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,1e-07,14,3,0,lbfgs,0.15848670756646216
242,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,1e-05,14,3,0,lbfgs,0.15848670756646216
92,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,0.01,14,3,0,lbfgs,0.15848670756646216
292,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,1e-06,14,3,0,lbfgs,0.15848670756646216
192,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,0.0001,14,3,0,lbfgs,0.15848670756646216
142,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,0.001,14,3,0,lbfgs,0.15848670756646216
442,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,1e-09,14,3,0,lbfgs,0.15848670756646216
392,MLPClassifier,0.196185300859054,0.22755102040816327,0.02280436074564626,1e-08,14,3,0,lbfgs,0.15848670756646216
401,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,1e-09,10,1,1,lbfgs,0.18507157464212678
1,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,0.1,10,1,1,lbfgs,0.18507157464212678
251,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,1e-06,10,1,1,lbfgs,0.18507157464212678
351,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,1e-08,10,1,1,lbfgs,0.18507157464212678
101,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,0.001,10,1,1,lbfgs,0.18507157464212678
301,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,1e-07,10,1,1,lbfgs,0.18507157464212678
51,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,0.01,10,1,1,lbfgs,0.18507157464212678
151,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,0.0001,10,1,1,lbfgs,0.18507157464212678
201,MLPClassifier,0.19048748686544278,0.1983640081799591,0.004379266981760486,1e-05,10,1,1,lbfgs,0.18507157464212678
2,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,0.1,10,3,0,lbfgs,0.1111111111111111
402,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,1e-09,10,3,0,lbfgs,0.1111111111111111
152,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,0.0001,10,3,0,lbfgs,0.1111111111111111
302,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,1e-07,10,3,0,lbfgs,0.1111111111111111
202,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,1e-05,10,3,0,lbfgs,0.1111111111111111
102,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,0.001,10,3,0,lbfgs,0.1111111111111111
252,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,1e-06,10,3,0,lbfgs,0.1111111111111111
352,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,1e-08,10,3,0,lbfgs,0.1111111111111111
52,MLPClassifier,0.1557854130188876,0.18098159509202455,0.02755366458963324,0.01,10,3,0,lbfgs,0.1111111111111111
403,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,1e-09,10,3,1,lbfgs,0.04693877551020408
203,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,1e-05,10,3,1,lbfgs,0.04693877551020408
103,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,0.001,10,3,1,lbfgs,0.04693877551020408
303,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,1e-07,10,3,1,lbfgs,0.04693877551020408
53,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,0.01,10,3,1,lbfgs,0.04693877551020408
353,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,1e-08,10,3,1,lbfgs,0.04693877551020408
3,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,0.1,10,3,1,lbfgs,0.04693877551020408
253,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,1e-06,10,3,1,lbfgs,0.04693877551020408
153,MLPClassifier,0.05512923587475928,0.06134969325153374,0.005054157099654337,0.0001,10,3,1,lbfgs,0.04693877551020408
5,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,0.1,10,5,1,lbfgs,0.04485219164118247
55,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,0.01,10,5,1,lbfgs,0.04485219164118247
305,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,1e-07,10,5,1,lbfgs,0.04485219164118247
155,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,0.0001,10,5,1,lbfgs,0.04485219164118247
105,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,0.001,10,5,1,lbfgs,0.04485219164118247
355,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,1e-08,10,5,1,lbfgs,0.04485219164118247
205,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,1e-05,10,5,1,lbfgs,0.04485219164118247
255,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,1e-06,10,5,1,lbfgs,0.04485219164118247
405,MLPClassifier,0.046957406703324094,0.04994903160040775,0.0019216320182203802,1e-09,10,5,1,lbfgs,0.04485219164118247
60,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,0.01,11,1,0,lbfgs,0.03680981595092025
110,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,0.001,11,1,0,lbfgs,0.03680981595092025
210,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,1e-05,11,1,0,lbfgs,0.03680981595092025
310,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,1e-07,11,1,0,lbfgs,0.03680981595092025
160,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,0.0001,11,1,0,lbfgs,0.03680981595092025
260,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,1e-06,11,1,0,lbfgs,0.03680981595092025
410,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,1e-09,11,1,0,lbfgs,0.03680981595092025
10,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,0.1,11,1,0,lbfgs,0.03680981595092025
360,MLPClassifier,0.040015282224031994,0.044897959183673466,0.002677265615164445,1e-08,11,1,0,lbfgs,0.03680981595092025
422,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,1e-09,12,3,0,lbfgs,0.0061162079510703364
22,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,0.1,12,3,0,lbfgs,0.0061162079510703364
222,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,1e-05,12,3,0,lbfgs,0.0061162079510703364
172,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,0.0001,12,3,0,lbfgs,0.0061162079510703364
72,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,0.01,12,3,0,lbfgs,0.0061162079510703364
372,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,1e-08,12,3,0,lbfgs,0.0061162079510703364
122,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,0.001,12,3,0,lbfgs,0.0061162079510703364
322,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,1e-07,12,3,0,lbfgs,0.0061162079510703364
272,MLPClassifier,0.015726195996118564,0.022494887525562373,0.006089236786927207,1e-06,12,3,0,lbfgs,0.0061162079510703364
320,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,1e-07,12,1,0,lbfgs,0.0030581039755351682
270,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,1e-06,12,1,0,lbfgs,0.0030581039755351682
70,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,0.01,12,1,0,lbfgs,0.0030581039755351682
220,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,1e-05,12,1,0,lbfgs,0.0030581039755351682
20,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,0.1,12,1,0,lbfgs,0.0030581039755351682
170,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,0.0001,12,1,0,lbfgs,0.0030581039755351682
120,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,0.001,12,1,0,lbfgs,0.0030581039755351682
420,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,1e-09,12,1,0,lbfgs,0.0030581039755351682
370,MLPClassifier,0.008169739894607024,0.011224489795918367,0.003102420992712308,1e-08,12,1,0,lbfgs,0.0030581039755351682
,,,,,,,,,,
